Date,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,Daily_Return,RSI,MACD
2010-05-04,14.194286346435549,14.412857055664062,13.978570938110352,14.28857135772705,15383900,13.17950005531311,11.365857200622559,13.31291078892324,-0.02578677805478191,61.81126132705434,0.9820247326466625
2010-05-05,14.032856941223145,14.527142524719238,13.744285583496094,13.93000030517578,14749700,13.31164288520813,11.462657203674317,13.381477089142278,-0.011372844063621601,61.33199818972576,0.9195369088721623
2010-05-06,13.852856636047363,14.427143096923828,12.85714340209961,13.871429443359377,24448900,13.419785737991333,11.554885749816895,13.426370379323714,-0.01282706051445659,61.65066864572442,0.8457411603866998
2010-05-07,13.012857437133787,14.285714149475098,12.918571472167969,13.85714340209961,25908400,13.481714296340943,11.62768575668335,13.386988194353245,-0.06063725489858629,55.67586681332925,0.7112774195188099
2010-05-10,13.928570747375488,13.994285583496094,13.572856903076172,13.747142791748049,18567500,13.583999967575073,11.717542896270752,13.438567485117268,0.07036988721851367,58.757343290448794,0.6708709644476478
2010-05-11,14.260000228881836,14.592857360839844,13.65428638458252,13.66428565979004,23100700,13.67999997138977,11.803600044250489,13.516799174999608,0.023794938297513335,60.39171489129265,0.658007051284736
2010-05-12,15.40428638458252,15.415714263916016,14.489999771118164,14.527142524719238,27244700,13.824714279174804,11.914600048065186,13.696559861626552,0.08024446965877852,56.70558946171879,0.7317119174804034
2010-05-13,15.71571445465088,17.071428298950195,15.315713882446287,15.492856979370115,71549800,13.990285682678223,12.035914344787598,13.88886029905744,0.02021697482721807,58.83465201175192,0.8059625627675864
2010-05-14,14.365714073181152,15.13857078552246,14.289999961853027,15.071429252624512,34964300,14.099214220046997,12.128914337158204,13.934274944212078,-0.08590130505140425,43.571549412053976,0.7472590485845441
2010-05-17,15.192856788635254,15.291428565979004,14.472857475280762,14.49571418762207,31577700,14.253142738342286,12.239485759735107,14.054139881776191,0.05757755662130748,53.63450866284589,0.7587333888638597
2010-05-18,14.572856903076172,15.390000343322754,14.371429443359377,15.055713653564451,27498100,14.359857034683227,12.334714317321778,14.10354150285238,-0.04080864410061846,52.163858376379814,0.7096180419285396
2010-05-19,14.372857093811035,14.927143096923828,13.908571243286133,14.434286117553713,22927100,14.457214212417602,12.422342872619629,14.129190606753204,-0.013724131829148667,47.799176071997685,0.6470961409759717
2010-05-20,13.56999969482422,13.99571418762207,13.28428554534912,13.821429252624512,28922600,14.419642734527589,12.490085735321045,14.075934329426634,-0.05585927653399725,46.71484118830738,0.5266918261683049
2010-05-21,14.210000038146973,14.28428554534912,12.972857475280762,13.061429023742676,30009000,14.417785596847533,12.570885734558106,14.088702492161904,0.0471628856091173,47.931036410518864,0.4774099336790041
2010-05-24,14.51714324951172,14.908571243286133,14.287142753601074,14.48285675048828,18433100,14.370999908447265,12.661285743713378,14.129506373814268,0.021614582022534634,51.870240014319315,0.4578596480634456
2010-05-25,15.0,15.0,13.85714340209961,13.928570747375488,23362500,14.391928482055665,12.762428607940674,14.2124105286891,0.03326114113426004,55.40130964274617,0.47584318617495747
2010-05-26,14.971428871154783,15.54714298248291,14.79714298248291,15.350000381469728,33401900,14.430571365356446,12.860057182312012,14.284697989876308,-0.0019047419230144857,56.354493016877505,0.4822309600447561
2010-05-27,15.55142879486084,15.56999969482422,15.071429252624512,15.428570747375488,19626600,14.471214246749877,12.968457183837891,14.405339018922454,0.03874045214371846,64.86034413399139,0.528007916847562
2010-05-28,15.878570556640623,16.277143478393555,15.45714282989502,15.552857398986816,28188300,14.558714246749878,13.084485740661622,14.545646784419423,0.02103612253864995,62.25974391951241,0.5839526484236739
2010-06-01,15.327142715454102,15.882857322692873,15.29714298248291,15.60857105255127,15894900,14.596571397781371,13.18974287033081,14.620074968327488,-0.03472780117199581,56.528578063118886,0.5771407140547673
2010-06-02,15.825714111328123,15.865714073181152,14.970000267028809,15.557143211364746,18494000,14.678142786026001,13.298000011444092,14.734897743851358,0.032528658806792565,52.799387896202326,0.6049987034473716
2010-06-03,15.978570938110352,16.38142967224121,15.70142936706543,15.991429328918455,18261600,14.77542848587036,13.40911428451538,14.853342809971261,0.009658763308052709,51.78363309154655,0.6321238983735231
2010-06-04,15.682856559753418,16.385713577270508,15.3628568649292,15.697142601013184,21744100,14.866928482055664,13.516000003814698,14.932344119474322,-0.018506935288663873,60.42986518967058,0.622582389590626
2010-06-07,15.59428596496582,16.177143096923828,15.321429252624512,15.685713768005373,26215700,14.995999908447265,13.617771434783936,14.995386199997323,-0.005647605998953975,53.59980241362566,0.6009464319618179
2010-06-08,15.761428833007812,16.071428298950195,15.328571319580078,15.867142677307127,24122700,15.087642812728882,13.720714282989501,15.068342641236418,0.010718212325815824,61.60068075258085,0.5904801249230864
2010-06-09,16.489999771118164,16.838571548461914,16.031429290771484,16.139999389648438,39731300,15.199142789840698,13.839371414184571,15.203738558368013,0.0462249295942363,68.73105050347212,0.6336705275776389
2010-06-10,16.95142936706543,17.125713348388672,16.624286651611328,16.860000610351562,24768100,15.276499938964843,13.963942852020264,15.37018530205348,0.027982389469492164,81.84021870941045,0.697097044119559
2010-06-11,17.24142837524414,17.364286422729492,16.657142639160156,16.78285789489746,28693700,15.352785634994508,14.098085708618164,15.548398928071638,0.017107643367357817,80.55877666564825,0.7619798820157246
2010-06-14,18.11571311950684,18.280000686645508,17.542856216430664,17.628570556640625,34783000,15.540285587310791,14.246114253997803,15.792905041541657,0.05070837086317215,82.55364737256937,0.8738739952144083
2010-06-15,17.64285659790039,17.884286880493164,17.461429595947266,17.85714340209961,31710700,15.662785577774049,14.370428524017335,15.969090904052011,-0.02610200981253563,73.95133875803825,0.9138608970485951
2010-06-16,17.809999465942383,18.0,17.145713806152344,17.542856216430664,30639700,15.824642705917359,14.48842851638794,16.144415528993953,0.009473685120916508,75.09473578777698,0.9481086312975489
2010-06-17,17.979999542236328,18.257143020629883,17.77142906188965,17.935714721679688,18610900,16.004999828338622,14.620228500366212,16.319233054064654,0.009545203896217602,73.14816312988305,0.9776975046009753
2010-06-18,18.059999465942383,18.15714263916016,17.788570404052734,17.989999771118164,17446100,16.22949981689453,14.747628498077393,16.48502033138634,0.004449384079133534,71.82054032355613,0.9961195786858958
2010-06-21,16.998571395874023,18.100000381469727,16.77142906188965,18.005714416503906,26078500,16.368928384780883,14.852114200592041,16.533929956575644,-0.05877232012492606,65.17117278077168,0.9145287128645201
2010-06-22,16.632856369018555,17.200000762939453,16.297143936157227,17.07428550720215,27733300,16.474714040756226,14.947114181518554,16.543351519665446,-0.021514456617468314,57.50730639602814,0.8110084174107008
2010-06-23,16.82428550720215,17.0,16.288570404052734,16.821428298950195,14732900,16.565928316116334,15.03679988861084,16.570107137526083,0.011509095848393214,57.81003183210011,0.7359312121391852
2010-06-24,16.46428680419922,16.837142944335938,16.37285614013672,16.6971435546875,13636700,16.640571212768556,15.115885620117188,16.56002901054257,-0.021397562639365653,57.131701508957384,0.6400055141838976
2010-06-25,16.854286193847656,16.945714950561523,16.071428298950195,16.48714256286621,18129300,16.705714082717897,15.20488561630249,16.588053504190675,0.023687596935505706,60.899661857923554,0.5886676051118656
2010-06-28,16.801429748535156,17.125713348388672,16.60285758972168,16.952856063842773,11553500,16.751857042312622,15.29717134475708,16.608375051271103,-0.0031360832908957637,59.178027405819414,0.5375206652713942
2010-06-29,16.082857131958008,16.547143936157227,16.010000228881836,16.488571166992188,20429500,16.789642763137817,15.37654275894165,16.558325725622236,-0.04276853978095507,46.400606767385376,0.43400065278883915
2010-06-30,15.521429061889648,16.18428611755371,15.427143096923828,15.712857246398926,26104400,16.774428510665892,15.438199920654297,16.459573662409607,-0.03490847835443078,37.57755206866272,0.3031630687268141
2010-07-01,15.665714263916016,15.779999732971191,14.752857208251951,15.54285717010498,22759800,16.758785676956176,15.502999935150147,16.383968005410217,0.009295870982694243,35.956194194721036,0.2087100709056564
2010-07-02,15.29714298248291,15.920000076293944,15.185713768005373,15.808570861816406,11218200,16.73949999809265,15.522514209747314,16.28046086036952,-0.023527256735561886,22.39014810464947,0.10292827442540542
2010-07-06,15.324286460876465,15.915714263916016,15.184286117553713,15.628570556640623,15773800,16.726000022888183,15.544057083129882,16.18939663184637,0.001774414897254717,25.11500317818404,0.0210431184859452
2010-07-07,16.927143096923828,16.928571701049805,15.325714111328123,15.545714378356934,28483700,16.784285736083984,15.573542804718018,16.259658199948987,0.10459584138808165,42.75668511123074,0.0845114815971435
2010-07-08,16.711429595947266,17.53571319580078,16.455713272094727,17.145713806152344,26282900,16.79535722732544,15.616142826080322,16.30268404718692,-0.0127436449105085,39.6696216085914,0.11606639869642166
2010-07-09,16.790000915527344,16.834285736083984,16.325714111328125,16.597143173217773,12726000,16.787285804748535,15.667971420288087,16.349095177505053,0.004701651592939227,39.65558116541935,0.1457340156643916
2010-07-12,17.054285049438477,17.21428680419922,16.72857093811035,16.850000381469727,13410600,16.777928638458253,15.714285697937012,16.416256117689187,0.01574056697440218,50.5215242577519,0.18839958362178777
2010-07-13,17.2742862701416,17.387142181396484,16.83571434020996,17.345714569091797,17581200,16.73585729598999,15.77720001220703,16.497973275065608,0.01290005532717231,56.17268632098762,0.23722997403057633
2010-07-14,17.571428298950195,17.71428680419922,17.014286041259766,17.21714210510254,13643700,16.73228588104248,15.837228584289551,16.60020708686414,0.01720140700239514,57.046623586557594,0.2964875645517573
2010-07-15,17.301429748535156,17.46428680419922,17.034286499023438,17.38142967224121,15295700,16.70685739517212,15.899371452331543,16.666990197499473,-0.015365771400106976,58.03180632195666,0.31799733014576503
2010-07-16,16.912857055664062,17.28285789489746,16.821428298950195,17.242856979370117,14473200,16.653500270843505,15.956971454620362,16.690406088753242,-0.02245899318835154,50.56210070586581,0.30022855754570443
2010-07-19,16.985713958740234,17.161428451538086,16.450000762939453,16.82428550720215,13239100,16.599785995483398,16.019628601074217,16.71853064779962,0.004307782111347747,51.761800129466366,0.2886976931324092
2010-07-20,17.198570251464844,17.27142906188965,16.364286422729492,16.735713958740234,17623900,16.609785938262938,16.10334285736084,16.764248705291546,0.012531489299870247,61.80828411827118,0.29335352706432616
2010-07-21,17.092857360839844,17.657142639160156,16.98285675048828,17.435714721679688,33055400,16.632785987854003,16.166628589630125,16.795544767724717,-0.006146609228519839,68.40698082805844,0.285225262920509
2010-07-22,14.794285774230955,16.067142486572266,14.535714149475098,15.64285659790039,95617900,16.531286001205444,16.17731430053711,16.604948673106264,-0.13447556122915838,43.216187920471555,0.09224469848666317
2010-07-23,15.385713577270508,15.535714149475098,14.601428985595703,14.997142791748049,33507600,16.477357339859008,16.17694284439087,16.48883104493143,0.03997677292875568,50.66637430471357,-0.012822696180421644
2010-07-26,14.684286117553713,15.56999969482422,14.508570671081545,15.501428604125977,32959500,16.36885733604431,16.156314277648924,16.31696962327641,-0.0455895305858951,45.62840878637142,-0.15094865521403023
2010-07-27,14.869999885559082,15.065713882446287,14.647143363952637,15.0,22699600,16.272285842895506,16.166399993896484,16.179162981589045,0.012647109060573536,32.575000561426805,-0.2426320130751023
2010-07-28,14.329999923706056,14.908571243286133,14.242856979370115,14.827142715454102,34626900,16.18464298248291,16.1491428565979,16.003052214171618,-0.03631472535365943,30.878613874669085,-0.35477558655481545
2010-07-29,14.002857208251951,14.449999809265137,13.618571281433104,14.359999656677246,35392700,16.108714389801026,16.137742862701415,15.812557451703078,-0.02282921962287765,28.48000787008236,-0.46469118881526406
2010-07-30,14.649999618530272,14.739999771118164,14.077142715454102,14.241429328918455,30704800,16.05792865753174,16.1432857131958,15.701837658067573,0.046215026023185946,32.472390501976705,-0.4938878793524957
2010-08-02,14.554286003112791,15.0,14.424285888671877,14.859999656677246,24295600,16.020785808563232,16.162971439361574,15.592547024262355,-0.006533352758345212,29.804813575998978,-0.5187697016089601
2010-08-03,14.915714263916016,14.96142864227295,14.104286193847656,14.437143325805664,30139200,16.00035719871521,16.177085723876953,15.528086761372228,0.024833115188606536,30.468568956510566,-0.5035202173115287
2010-08-04,15.447142601013184,15.5,14.95714282989502,14.99571418762207,24243100,15.926357173919678,16.195685710906982,15.520377793718986,0.03562875553219702,36.86764489950684,-0.44344134981933436
2010-08-05,15.789999961853027,15.814286231994627,15.071429252624512,15.318571090698242,24296300,15.880285692214965,16.211485710144043,15.546056095446037,0.022195519889701476,41.99591978523468,-0.36396710462518556
2010-08-06,16.902856826782227,16.96428680419922,15.411429405212402,15.527142524719238,48693400,15.88592848777771,16.250114269256592,15.675275212716151,0.07047858566293508,49.48563286304083,-0.20877827822943118
2010-08-09,16.700000762939453,16.992856979370117,16.37285614013672,16.85714340209961,21420000,15.86821427345276,16.273085708618165,15.772868122261228,-0.01200128865325012,46.901092798870614,-0.10099460135150373
2010-08-10,17.858570098876953,18.06857109069824,16.171428680419922,16.200000762939453,90987400,15.897428464889526,16.31268569946289,15.971506405748439,0.06937540616815951,54.2085375904782,0.07702372045216244
2010-08-11,18.067142486572266,18.3457145690918,17.33571434020996,17.431428909301758,71350300,15.92221417427063,16.367485694885254,16.171090794398328,0.011679120250978503,73.35373932547263,0.23225725455377955
2010-08-12,19.007143020629883,19.11428642272949,17.71714210510254,17.7785701751709,71959300,16.007499837875365,16.431114273071287,16.441191006420382,0.052028179594877155,74.61645373666865,0.42621796057470007
2010-08-13,18.894285202026367,19.195714950561523,18.61000061035156,18.917142868041992,47224800,16.106571245193482,16.48942855834961,16.674819025049523,-0.005937652938215021,81.10619431612234,0.5643213890435206
2010-08-16,19.60285758972168,19.700000762939453,18.66857147216797,18.805713653564453,42668500,16.237428426742554,16.567828578948976,16.953679840732587,0.037501941995631505,82.46130978895272,0.7226153609187911
2010-08-17,18.99571418762207,20.128570556640625,18.935714721679688,19.928571701049805,59518900,16.327285623550416,16.6358571434021,17.14815930234111,-0.030972188586318783,81.70874358774267,0.7899668297599156
2010-08-18,17.957143783569336,18.592857360839844,17.90571403503418,18.428571701049805,59725400,16.37049994468689,16.67977144241333,17.225205443410466,-0.05467393296165113,74.50426144623941,0.7508836824630336
2010-08-19,18.31999969482422,18.53857040405273,17.65571403503418,17.678571701049805,46575900,16.546785640716553,16.71637144088745,17.32947156259273,0.020206772058421363,73.57314235056991,0.7406516747098735
2010-08-20,18.56571388244629,18.68000030517578,18.21571350097656,18.239999771118164,24221400,16.70578565597534,16.748657131195067,17.447208926388306,0.013412346709344547,75.27908161100541,0.743795801269588
2010-08-23,18.128570556640625,18.92571449279785,18.071428298950195,18.64285659790039,26871600,16.87799987792969,16.766399974823,17.51210051022186,-0.02354573212608746,70.05528692863467,0.7029110106037315
2010-08-24,17.325714111328125,17.950000762939453,17.29142951965332,17.940000534057617,36478400,17.00078558921814,16.750599994659424,17.49434942461293,-0.044286803683945664,61.34207691302272,0.5988228569163354
2010-08-25,17.75,17.837142944335938,17.092857360839844,17.144285202026367,20053600,17.171785593032837,16.752742862701417,17.51869709845932,0.024488796591331408,61.71848637868768,0.5442942848112473
2010-08-26,17.977142333984375,18.244285583496094,17.768571853637695,17.984285354614258,28499100,17.370499849319458,16.756085720062256,17.562358549461706,0.012796751210387258,57.18379919263808,0.5134893015731237
2010-08-27,18.014286041259766,18.2257137298584,17.554285049438477,18.049999237060547,21134400,17.538714170455933,16.756771450042724,17.605399262966284,0.002066163052242942,58.987883527848375,0.48646564404301884
2010-08-30,17.58571434020996,17.957143783569336,17.510000228881836,17.89285659790039,18643100,17.69028558731079,16.747285747528075,17.60352450841806,-0.02379065704120653,47.92707860886551,0.4255614388397575
2010-08-31,17.931428909301758,18.135713577270508,17.40142822265625,17.408571243286133,24219300,17.841071319580077,16.76594289779663,17.634753498978412,0.0196588300255347,48.99001182977726,0.4005731361284042
2010-09-01,19.272857666015625,19.46428680419922,18.444286346435547,18.695714950561523,58268000,18.0323570728302,16.818742923736572,17.790763419648624,0.07480880433449522,51.86597341338482,0.48343903184877846
2010-09-02,19.71428680419922,19.797143936157227,18.944286346435547,19.185714721679688,36800400,18.22857141494751,16.876542949676512,17.973956122939157,0.02290418711294584,55.50442141587224,0.5780668981303982
2010-09-03,19.78285789489746,20.35714340209961,19.7214298248291,20.0,34800500,18.37257146835327,16.942914371490478,18.146232482173282,0.0034782435387739064,51.32186554879859,0.651087941362519
2010-09-07,20.255714416503903,20.42142868041992,19.65714263916016,19.70142936706543,32400200,18.550357151031495,17.010942935943604,18.347135523538103,0.02390233626095073,59.43921649429147,0.7385991029817909
2010-09-08,20.85714340209961,21.105714797973636,20.48285675048828,20.51285743713379,38980200,18.700285816192626,17.092057209014893,18.58618389292491,0.02969181798424625,73.24782213409605,0.8467221361158401
2010-09-09,20.81142807006836,21.391429901123047,20.685714721679688,21.185714721679688,27959400,18.83750009536743,17.1866286277771,18.798111909795715,-0.0021918309305313244,71.04246233470994,0.918137851986284
2010-09-10,20.8799991607666,20.981428146362305,20.628570556640625,20.9471435546875,18475100,18.93114290237427,17.29380002975464,18.996386886078657,0.003294876760372878,70.14924381715574,0.9690972850232562
2010-09-13,21.134286880493164,21.42142868041992,21.0,21.34428596496582,23407300,19.043142986297607,17.403171482086183,19.19999640935623,0.012178531127739145,77.02980710747663,1.0182639833065004
2010-09-14,20.950000762939453,21.270000457763672,20.87142944335937,21.10285758972168,20414100,19.110500144958497,17.516228637695313,19.366663490649874,-0.008719769850564774,86.67242565234409,1.0304798659365915
2010-09-15,20.445714950561523,20.941429138183597,20.374286651611328,20.941429138183597,24116400,19.18300018310547,17.618657207489015,19.469430296355746,-0.02407092095528751,76.84208886999811,0.9880794258025389
2010-09-16,20.071428298950195,20.5,20.01857185363769,20.39285659790039,28531300,19.28871440887451,17.68154291152954,19.52676343945998,-0.01830636162718524,70.25979187570553,0.91374191872222
2010-09-17,20.06571388244629,20.350000381469727,20.002857208251957,20.34000015258789,23191000,19.376000118255615,17.748628597259522,19.578092053077725,-0.0002847040289706282,69.96660286743807,0.8446314179128578
2010-09-20,20.412857055664062,20.571428298950195,20.002857208251957,20.28571319580078,37009000,19.468357276916503,17.821085720062257,19.65759348189547,0.017300315117193987,77.95984612093699,0.8085519177871348
2010-09-21,21.0285701751709,21.22857093811035,20.444286346435547,20.5,32460400,19.613357257843017,17.900571422576903,19.788162690778844,0.03016300549344164,79.07721840405986,0.8201869523753658
2010-09-22,22.41857147216797,22.424285888671875,21.32857131958008,21.440000534057617,62444900,19.86800012588501,18.00345712661743,20.0386778128159,0.0661006090960139,79.26631734805564,0.9308391547063657
2010-09-23,22.924285888671875,23.38857078552246,22.63142967224121,22.68000030517578,81991000,20.126714420318603,18.110514278411866,20.31349762956409,0.022557834121221143,79.51139448267155,1.0472665127813165
2010-09-24,23.1728572845459,23.874286651611328,23.0,23.445714950561523,65331000,20.38650016784668,18.22794282913208,20.585817596705215,0.010843146743203746,80.16778058709627,1.146378924473506
2010-09-27,23.56999969482422,23.73714256286621,22.76857185363769,22.928571701049805,41696900,20.6642858505249,18.361085681915284,20.870025415573693,0.0171382581527042,79.89687741736569,1.242647827622374
2010-09-28,23.12285614013672,23.56999969482422,22.78428649902344,23.549999237060547,38302600,20.94114294052124,18.483828525543213,21.084580722674932,-0.018970876558207506,71.02329562227493,1.2682413818223708
2010-09-29,24.375713348388672,24.39285659790039,22.88857078552246,22.912857055664062,54484500,21.263357162475586,18.627371387481688,21.39802192512386,0.054182632139341935,77.01968967535518,1.3737834436706962
2010-09-30,23.165714263916016,24.91428565979004,23.125713348388672,24.549999237060547,72002700,21.457999992370606,18.748828525543214,21.566373576437396,-0.04963953535138865,64.77104730613365,1.344293297996547
2010-10-01,22.09428596496582,22.957143783569336,21.972856521606445,22.94285774230957,58912700,21.576999950408936,18.89482852935791,21.616650946773436,-0.046250604956269425,55.611216278587534,1.2203988375322083
2010-10-04,22.341428756713867,22.68428611755371,21.652856826782227,21.86000061035156,47406800,21.704928493499757,19.033942832946778,21.685677404863,0.011185823888580693,58.07360335025504,1.1291379434898268
2010-10-05,22.308570861816406,22.858570098876957,22.030000686645508,22.78571319580078,41052900,21.80757131576538,19.18642852783203,21.745000591239517,-0.001470715917735843,61.4345747922882,1.042148431544689
2010-10-06,21.46714210510254,22.678571701049805,21.20857048034668,22.06999969482422,47487300,21.838071250915526,19.3183713722229,21.71853787827409,-0.037717734673630154,58.102501141593464,0.8949953982139718
2010-10-07,21.632856369018555,22.01285743713379,21.26285743713379,21.5242862701416,28767900,21.879142665863036,19.46442850112915,21.71037773453547,0.007719437599317258,58.931767425357165,0.7827245538574097
2010-10-08,21.37714385986328,21.85714340209961,21.149999618530277,21.71999931335449,24377500,21.903999900817873,19.611914234161375,21.67864117504288,-0.011820561501138194,55.55373444931505,0.6654444094989174
2010-10-11,21.955713272094727,22.354286193847656,21.461429595947266,21.53428649902344,28622300,21.94507122039795,19.758028507232666,21.705028993809723,0.027064860302397076,55.362752846697354,0.6121285297436394
2010-10-12,22.198570251464844,22.26142883300781,21.644285202026367,21.959999084472656,25449200,22.00749969482422,19.91091419219971,21.752032923110214,0.01106122020999356,48.532765489765076,0.5827542117114142
2010-10-13,22.087142944335938,22.78571319580078,22.001428604125977,22.58571434020996,22960700,22.08957109451294,20.054342765808105,21.78394816322695,-0.005019571344760498,44.106994205062385,0.5442102832062332
2010-10-14,21.825714111328125,22.394285202026367,21.648571014404297,21.98714256286621,21929600,22.177285385131835,20.181914196014404,21.787925872569918,-0.01183624489897428,40.53402046436026,0.48695550031173696
2010-10-15,22.24571418762207,22.26142883300781,21.722856521606445,21.93285751342773,24075100,22.286285400390625,20.311028480529785,21.831524759717745,0.01924336010962202,40.724430319037374,0.47005269358523094
